TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,LOGICAL_NAME,ORDINAL_POSITION,COLUMN_DEFAULT,IS_NULLABLE,DATA_TYPE,KEY_POSITION,DESCRIPTION
,partner,purchase_partner,purchase_partner_abbrev_kana,仕入先略名カナ,16,,NO,character varying(10),,CAPS：取引先.取引先略名 (ｶﾅ)
,partner,purchase_partner,zip_code,郵便番号,17,,NO,character varying(8),,CAPS：取引先.郵便番号
,partner,purchase_partner,purchase_partner_address1,仕入先住所１,18,,NO,character varying(30),,CAPS：取引先.住所１
,partner,purchase_partner,purchase_partner_address2,仕入先住所２,19,,NO,character varying(30),,CAPS：取引先.住所２
,partner,purchase_partner,purchase_partner_address_kana,仕入先住所カナ,20,,NO,character varying(30),,CAPS：取引先.住所 (ｶﾅ)
,partner,purchase_partner,tel_number,電話番号,21,,NO,character varying(20),,CAPS：取引先.電話番号
,partner,purchase_partner,sundry_account_flag,諸口フラグ,22,FALSE,NO,*flag,,CAPS：取引先.諸口区分
,partner,purchase_partner,returned_products_voucher_unnecessary_flag,返品伝票不要フラグ,23,FALSE,NO,*flag,,CAPS：取引先.返品伝票要
,partner,purchase_partner,purchase_returned_products_voucher_id,仕入返品伝票_id,24,,YES,*id_ref,,
,partner,purchase_partner,voucher_line_count,仕入返品伝票行数,25,,NO,numeric(3),,
,partner,purchase_partner,japanese_calender_display_flag,和暦表示フラグ,26,FALSE,NO,*flag,,
,partner,purchase_partner,purchase_partner_relation_information_id,仕入先関連情報_id,27,,NO,*id_ref,,
,partner,purchase_partner,purchase_partner_initial_information_id,仕入先初期情報_id,28,,NO,*id_ref,,
,partner,purchase_partner,voucher_numbering_code,伝票採番コード,29,,NO,character varying(13),,
,partner,purchase_partner,created_at,登録日時,30,,YES,timestamp,,
,partner,purchase_partner,updated_at,最終更新日時,31,,YES,timestamp,,
,partner,purchase_partner,updated_by,最終更新者,32,,YES,bigint,,ユーザーアカウントテーブルのID
,partner,purchase_partner,update_cause,最終更新契機,33,,YES,varchar(32),,機能名
,partner,purchase_partner,version,バージョン,34,,YES,bigint,,楽観ロック用
,partner,purchase_partner_corporation,id,id,1,,NO,*id,1,
,partner,purchase_partner_corporation,corporation_code,法人コード,2,,NO,character(7),,CAPS：取引先.法人
,partner,purchase_partner_corporation,corporation_name,法人名,3,,NO,character varying(30),,CAPS：取引先.取引先名
,partner,purchase_partner_corporation,created_at,登録日時,4,,YES,timestamp,,
,partner,purchase_partner_corporation,updated_at,最終更新日時,5,,YES,timestamp,,
,partner,purchase_partner_corporation,updated_by,最終更新者,6,,YES,bigint,,ユーザーアカウントテーブルのID
,partner,purchase_partner_corporation,update_cause,最終更新契機,7,,YES,varchar(32),,機能名
,partner,purchase_partner_corporation,version,バージョン,8,,YES,bigint,,楽観ロック用
,partner,purchase_partner_initial_information,id,id,1,,NO,*id,1,
,partner,purchase_partner_initial_information,warehouse_id,倉庫_id,2,,NO,*id_ref,,CAPS：取引先.倉庫
,partner,purchase_partner_initial_information,unit_code,単位コード,3,,YES,product.UNIT_CODE,,CAPS：取引先.取引先単位   区分
,partner,purchase_partner_initial_information,created_at,登録日時,4,,YES,timestamp,,
,partner,purchase_partner_initial_information,updated_at,最終更新日時,5,,YES,timestamp,,
,partner,purchase_partner_initial_information,updated_by,最終更新者,6,,YES,bigint,,ユーザーアカウントテーブルのID
,partner,purchase_partner_initial_information,update_cause,最終更新契機,7,,YES,varchar(32),,機能名
,partner,purchase_partner_initial_information,version,バージョン,8,,YES,bigint,,楽観ロック用
,partner,purchase_partner_relation_information,id,id,1,,NO,*id,1,
,partner,purchase_partner_relation_information,purchase_group_id,仕入グループ_id,2,,NO,*id_ref,,CAPS：取引先.法人 法人
,partner,purchase_partner_relation_information,edi_partner_id,edi取引先_id,3,,YES,*id_ref,,CAPS：取引先.法人 EOS法人
,partner,purchase_partner_relation_information,created_at,登録日時,4,,YES,timestamp,,
,partner,purchase_partner_relation_information,updated_at,最終更新日時,5,,YES,timestamp,,
,partner,purchase_partner_relation_information,updated_by,最終更新者,6,,YES,bigint,,ユーザーアカウントテーブルのID
,partner,purchase_partner_relation_information,update_cause,最終更新契機,7,,YES,varchar(32),,機能名
,partner,purchase_partner_relation_information,version,バージョン,8,,YES,bigint,,楽観ロック用
,partner,purchase_returned_products_target,id,id,1,,NO,*id,1,
,partner,purchase_returned_products_target,purchase_partner_id,仕入先_id,2,,NO,*id_ref,,CAPS：取引先.法人
,partner,purchase_returned_products_target,inventory_condition,在庫状態,3,,NO,warehouse.inventory_condition,,"CAPS：取引先.入帳区分 ""0"":取込対象外 ""1"",""2""：良品・不良品(2レコード作成) ""3"",""5""：良品 ""4"",""6""：不良品"
,partner,purchase_returned_products_target,created_at,登録日時,4,,YES,timestamp,,
,partner,purchase_returned_products_target,updated_at,最終更新日時,5,,YES,timestamp,,
,partner,purchase_returned_products_target,updated_by,最終更新者,6,,YES,bigint,,ユーザーアカウントテーブルのID
,partner,purchase_returned_products_target,update_cause,最終更新契機,7,,YES,varchar(32),,機能名
,partner,purchase_returned_products_target,version,バージョン,8,,YES,bigint,,楽観ロック用
,partner,receivable_partner,id,id,1,,NO,*id,1,
,partner,receivable_partner,corporation_id,法人_id,2,,NO,*id_ref,,CAPS：取引先.法人
,partner,receivable_partner,receivable_partner_name1,未収先名１,3,,NO,character varying(30),,CAPS：取引先.取引先名
,partner,receivable_partner,receivable_partner_name2,未収先名２,4,,NO,character varying(30),,CAPS：取引先.支店名
,partner,receivable_partner,receivable_partner_name1_kana,未収先名１カナ,5,,NO,character varying(15),,CAPS：取引先.取引先名 (ｶﾅ)
,partner,receivable_partner,receivable_partner_name2_kana,未収先名２カナ,6,,NO,character varying(15),,CAPS：取引先.支店名 (ｶﾅ)
,partner,receivable_partner,excise_tax_computation_kind_type,消費税計算種別区分,7,,NO,accounting.excise_tax_computation_kind_type,,CAPS：取引先.消費税区分
,partner,receivable_partner,excise_tax_computation_unit_type,消費税計算単位区分,8,,YES,accounting.excise_tax_computation_unit_type,,CAPS：取引先.税算出区分
,partner,receivable_partner,excise_tax_round_kind_type,消費税丸め種別区分,9,,YES,accounting.round_kind_type,,CAPS：取引先.消費税丸め区分
,partner,receivable_partner,excise_tax_round_digit_type,消費税丸め桁数区分,10,,YES,accounting.excise_tax_round_digit_type,,CAPS：取引先.消費税丸め桁数
,partner,receivable_partner,created_at,登録日時,11,,YES,timestamp,,
,partner,receivable_partner,updated_at,最終更新日時,12,,YES,timestamp,,
,partner,receivable_partner,updated_by,最終更新者,13,,YES,bigint,,ユーザーアカウントテーブルのID
,partner,receivable_partner,update_cause,最終更新契機,14,,YES,varchar(32),,機能名
,partner,receivable_partner,version,バージョン,15,,YES,bigint,,楽観ロック用
,partner,sales_edi_partner,id,id,1,,NO,*id,1,
,partner,sales_edi_partner,branch_id,支店_id,2,,NO,*id_ref,,法人コード（CAPS：取引先.法人）、支店コード（CAPS：取引先.支店）
,partner,sales_edi_partner,edi_partner_name1,edi取引先名１,3,,NO,character varying(30),,EDI取引先名１（CAPS：取引先.取引先名）
,partner,sales_edi_partner,edi_partner_name2,edi取引先名２,4,,NO,character varying(30),,EDI取引先名２（CAPS：取引先.支店名）
,partner,sales_edi_partner,edi_partner_name1_kana,edi取引先名１カナ,5,,NO,character varying(15),,CAPS：取引先.取引先名 (ｶﾅ)
,partner,sales_edi_partner,edi_partner_name2_kana,edi取引先名２カナ,6,,NO,character varying(15),,CAPS：取引先.支店名 (ｶﾅ)
,partner,sales_edi_partner,product_conversion_kind,商品変換種別名,7,,YES,partner.product_conversion_kind,,CAPS：取引先.ＪＡＮ ﾃﾞｰﾀ 変換
,partner,sales_edi_partner,created_at,登録日時,8,,YES,timestamp,,
,partner,sales_edi_partner,updated_at,最終更新日時,9,,YES,timestamp,,
,partner,sales_edi_partner,updated_by,最終更新者,10,,YES,bigint,,ユーザーアカウントテーブルのID
,partner,sales_edi_partner,update_cause,最終更新契機,11,,YES,varchar(32),,機能名
,partner,sales_edi_partner,version,バージョン,12,,YES,bigint,,楽観ロック用
,partner,sales_partner,id,id,1,,NO,*id,1,
,partner,sales_partner,branch_id,支店_id,2,,NO,*id_ref,,CAPS：取引先.法人、CAPS：取引先.支店
,partner,sales_partner,selling_floor_id,売場_id,3,,NO,*id_ref,,CAPS：取引先.売場
,partner,sales_partner,sales_partner_name1,得意先名１,4,,NO,character varying(30),,CAPS：取引先.取引先名
,partner,sales_partner,sales_partner_name2,得意先名２,5,,NO,character varying(30),,CAPS：取引先.支店名
,partner,sales_partner,chargee_id,請求先_id,6,,NO,*id_ref,,CAPS：取引先.法人 請求先／精算先
,partner,sales_partner,inventory_section_id,在庫部課_id,7,,NO,*id_ref,,CAPS：取引先.在庫部課
,partner,sales_partner,pic_id,担当_id,8,,NO,*id_ref,,CAPS：取引先.担当
,partner,sales_partner,proportion_unit_price_round_kind_type,掛率単価丸め種別区分,9,,NO,accounting.round_kind_type,,CAPS：取引先.単価 丸め区分を会計_丸め計算.丸め種別を用いて名称に変換
,partner,sales_partner,proportion_unit_price_round_digit_type,掛率単価丸め桁数区分,10,,NO,accounting.proportion_unit_price_round_digit_type,,CAPS：取引先.単価 丸め桁数を会計_丸め計算.proportionunit_price丸め桁数を用いて名称に変換
,partner,sales_partner,amount_round_kind_type,金額丸め種別区分,11,,NO,accounting.round_kind_type,,CAPS：取引先.金額丸め区分を会計_丸め計算.丸め種別を用いて名称に変換
,partner,sales_partner,amount_round_digit_type,金額丸め桁数区分,12,,NO,accounting.amount_round_digit_type,,CAPS：取引先.金額丸め桁数を会計_丸め計算.amount丸め桁数を用いて名称に変換
,partner,sales_partner,others_company_code,先方会社コード,13,,YES,character varying(8),,CAPS：取引先.社ｺｰﾄﾞ 先方社ｺｰﾄﾞ
,partner,sales_partner,others_partner_code,先方取引先コード,14,,YES,character varying(7),,CAPS：取引先.先方取引先CD
,partner,sales_partner,others_shop_code,先方店舗コード,15,,YES,character varying(8),,CAPS：取引先.店ｺｰﾄﾞ 先方社ｺｰﾄﾞ
,partner,sales_partner,edi_others_identifier,edi先方識別コード,16,,YES,character varying(10),,CAPS：取引先.識別子 共通取引先 ｾﾝﾀｰｺｰﾄﾞ
,partner,sales_partner,edi_others_shop,edi先方店舗コード,17,,YES,character varying(8),,CAPS：取引先.先方社店 ｺｰﾄﾞ EOS
,partner,sales_partner,sales_partner_name1_kana,得意先名１カナ,18,,NO,character varying(15),,CAPS：取引先.取引先名 (ｶﾅ)
,partner,sales_partner,sales_partner_name2_kana,得意先名２カナ,19,,NO,character varying(15),,CAPS：取引先.支店名 (ｶﾅ)
,partner,sales_partner,sales_partner_abbrev1,得意先略名１,20,,NO,character varying(12),,CAPS：取引先.取引先略名
,partner,sales_partner,sales_partner_abbrev2,得意先略名２,21,,NO,character varying(12),,CAPS：取引先.支店略名
,partner,sales_partner,sales_partner_abbrev_kana,得意先略名カナ,22,,NO,character varying(10),,CAPS：取引先.取引先略名 (ｶﾅ)
,partner,sales_partner,zip_code,郵便番号,23,,NO,character varying(8),,CAPS：取引先.郵便番号
,partner,sales_partner,sales_partner_address1,得意先住所１,24,,NO,character varying(30),,CAPS：取引先.住所１
,partner,sales_partner,sales_partner_address2,得意先住所２,25,,NO,character varying(30),,CAPS：取引先.住所２
,partner,sales_partner,sales_partner_address_kana,得意先住所カナ,26,,NO,character varying(30),,CAPS：取引先.住所 (ｶﾅ)
,partner,sales_partner,tel_number,電話番号,27,,NO,character varying(20),,CAPS：取引先.電話番号
,partner,sales_partner,before_others_selling_price_tax_computation_kind,前先方売価税計算種別区分,28,,YES,accounting.others_selling_price_excise_tax_computation_kind_type,,CAPS：取引先.先方売価税区分前を受注_制御_先方売価.先方売価消費税計算種別を用いて消費税計算種別に変換
,partner,sales_partner,after_others_selling_price_tax_computation_kind,後先方売価税計算種別区分,29,,YES,accounting.others_selling_price_excise_tax_computation_kind_type,,CAPS：取引先.先方売価税区分後を受注_制御_先方売価.先方売価消費税計算種別を用いて消費税計算種別に変換
,partner,sales_partner,others_selling_price_tax_apply_date,先方売価税適用日,30,,YES,date,,CAPS：取引先.年月 先方売価税適用 + 日 先方売価税適用
,partner,sales_partner,voucher_line_count,伝票行数,31,,NO,numeric(3),,CAPS：取引先.伝票明細数
,partner,sales_partner,voucher_kind_id,伝票種別_id,32,,NO,*id_ref,,CAPS：取引先.伝票種別 荷札
,partner,sales_partner,eos_voucher_line_count,eos伝票行数,33,,YES,numeric(3),,CAPS：取引先.EOS伝票明細行
,partner,sales_partner,eos_voucher_kind,eos伝票種別,34,,YES,character(2),,CAPS：取引先.EOS伝票種別 送状
,partner,sales_partner,voucher_numbering_code,伝票採番コード,35,,NO,character varying(13),,CAPS：取引先.取引先区分　採番 + CAPS：partner.法人　採番 + CAPS：取引先.支店　採番
,partner,sales_partner,sundry_account_flag,諸口フラグ,36,FALSE,NO,boolean,,CAPS：取引先.諸口区分
,partner,sales_partner,year_display_format,年表示形式,37,,YES,partner.year_display_format,,
